"qtl_id"	"gene"	"chr"
"QTL:6465"	"RPUSD1"	"3"
"QTL:5224"	"CCDC138"	"3"
"QTL:6465"	"CCDC138"	"3"
"QTL:5224"	"DGUOK"	"3"
"QTL:6465"	"DGUOK"	"3"
"QTL:5224"	"MTIF2"	"3"
"QTL:4253"	"UBA6"	"8"
"QTL:1100"	"UBA6"	"8"
"QTL:4253"	"DCK"	"8"
"QTL:1100"	"DCK"	"8"
"QTL:5259"	"RAB3GAP2"	"10"
"QTL:5259"	"BROX"	"10"
"QTL:593"	"C11orf68"	"2"
"QTL:593"	"MRPL49"	"2"
"QTL:5228"	"ZNF622"	"16"
"QTL:5227"	"CYGB"	"12"
"QTL:4254"	"C17orf53"	"12"
"QTL:5227"	"C17orf53"	"12"
"QTL:5261"	"C17orf53"	"12"
"QTL:6472"	"C17orf53"	"12"
"QTL:6479"	"C17orf53"	"12"
"QTL:2929"	"NXPH3"	"12"
"QTL:5227"	"NXPH3"	"12"
"QTL:5261"	"NXPH3"	"12"
"QTL:595"	"NXPH3"	"12"
"QTL:6472"	"NXPH3"	"12"
"QTL:6479"	"NXPH3"	"12"
"QTL:37460"	"TMEM98"	"12"
"QTL:5227"	"TMEM98"	"12"
"QTL:5261"	"TMEM98"	"12"
"QTL:595"	"TMEM98"	"12"
"QTL:6472"	"TMEM98"	"12"
"QTL:6479"	"TMEM98"	"12"
"QTL:5227"	"EFCAB5"	"12"
"QTL:5261"	"EFCAB5"	"12"
"QTL:5223"	"C15orf52"	"1"
"QTL:5255"	"C15orf52"	"1"
"QTL:6481"	"C15orf52"	"1"
"QTL:24289"	"CCDC9"	"6"
"QTL:5226"	"CCDC9"	"6"
"QTL:5224"	"TNFRSF12A"	"3"
"QTL:6465"	"TNFRSF12A"	"3"
"QTL:5226"	"LEXM"	"6"
"QTL:5224"	"FBXO11"	"3"
"QTL:2927"	"MCAT"	"5"
"QTL:5257"	"FKBPL"	"7"
"QTL:584"	"FKBPL"	"7"
"QTL:24289"	"LSM14A"	"6"
"QTL:5226"	"LSM14A"	"6"
"QTL:17547"	"GPATCH3"	"6"
"QTL:17563"	"GPATCH3"	"6"
"QTL:5226"	"GPATCH3"	"6"
"QTL:8665"	"GPATCH3"	"6"
"QTL:5223"	"GREM1"	"1"
"QTL:5255"	"GREM1"	"1"
"QTL:6481"	"GREM1"	"1"
"QTL:5223"	"CLN6"	"1"
"QTL:5255"	"CLN6"	"1"
"QTL:5223"	"PSMA3"	"1"
"QTL:5255"	"PSMA3"	"1"
"QTL:5223"	"ARHGEF39"	"1"
"QTL:5255"	"ARHGEF39"	"1"
"QTL:582"	"ARHGEF39"	"1"
"QTL:5256"	"CRH"	"4"
"QTL:5224"	"WDR24"	"3"
"QTL:6465"	"WDR24"	"3"
"QTL:5224"	"RPIA"	"3"
"QTL:6465"	"RPIA"	"3"
"QTL:683"	"FAM114A1"	"8"
"QTL:1100"	"IL21"	"8"
"QTL:8808"	"IL21"	"8"
"QTL:5259"	"EPHX1"	"10"
"QTL:5259"	"ASPM"	"10"
"QTL:593"	"TRMT112"	"2"
"QTL:5228"	"FAM114A2"	"16"
"QTL:5257"	"HMGN4"	"7"
"QTL:584"	"HMGN4"	"7"
"QTL:5223"	"PATL2"	"1"
"QTL:5255"	"PATL2"	"1"
"QTL:6481"	"PATL2"	"1"
"QTL:17547"	"S100PBP"	"6"
"QTL:17563"	"S100PBP"	"6"
"QTL:5226"	"S100PBP"	"6"
"QTL:8665"	"S100PBP"	"6"
"QTL:5259"	"GREM2"	"10"
"QTL:5227"	"SLC43A2"	"12"
"QTL:5261"	"SLC43A2"	"12"
"QTL:24289"	"POLR2C"	"6"
"QTL:5229"	"LSM14B"	"17"
"QTL:24289"	"C19orf47"	"6"
"QTL:5226"	"C19orf47"	"6"
"QTL:1110"	"RPP38"	"10"
"QTL:2928"	"RPP38"	"10"
"QTL:594"	"RPP38"	"10"
"QTL:5227"	"ZNF830"	"12"
"QTL:5261"	"ZNF830"	"12"
"QTL:595"	"ZNF830"	"12"
"QTL:6472"	"ZNF830"	"12"
"QTL:6479"	"ZNF830"	"12"
"QTL:2927"	"ST13"	"5"
"QTL:24288"	"LLPH"	"5"
"QTL:2927"	"LLPH"	"5"
"QTL:984"	"LLPH"	"5"
"QTL:5257"	"TREML-2"	"7"
"QTL:5257"	"MRPL2"	"7"
"QTL:5257"	"CRIP3"	"7"
"QTL:277"	"CPLX3"	"7"
"QTL:5257"	"CPLX3"	"7"
"QTL:277"	"REC8"	"7"
"QTL:5257"	"REC8"	"7"
"QTL:4251"	"SPTLC2"	"7"
"QTL:5257"	"SPTLC2"	"7"
"QTL:57018"	"SPTLC2"	"7"
"QTL:8804"	"SPTLC2"	"7"
"QTL:8805"	"SPTLC2"	"7"
"QTL:24289"	"TERF2"	"6"
"QTL:24289"	"PLLP"	"6"
"QTL:24289"	"LENG9"	"6"
"QTL:5226"	"LENG9"	"6"
"QTL:8665"	"LENG9"	"6"
"QTL:5226"	"C8B"	"6"
"QTL:5226"	"C8A"	"6"
"QTL:5226"	"CDC20"	"6"
"QTL:5223"	"CPLX4"	"1"
"QTL:5255"	"CPLX4"	"1"
"QTL:5225"	"TERF1"	"4"
"QTL:5256"	"TERF1"	"4"
"QTL:5229"	"SPTLC3"	"17"
"QTL:5224"	"CCDC12"	"3"
"QTL:6465"	"CCDC12"	"3"
"QTL:5224"	"NUBP2"	"3"
"QTL:6465"	"NUBP2"	"3"
"QTL:5224"	"CD8B"	"3"
"QTL:6465"	"CD8B"	"3"
"QTL:4253"	"ENAM"	"8"
"QTL:1100"	"ENAM"	"8"
"QTL:4253"	"CCDC158"	"8"
"QTL:1100"	"CCDC158"	"8"
"QTL:5260"	"SPERT"	"11"
"QTL:593"	"CDCA5"	"2"
"QTL:909"	"CSRP3"	"2"
"QTL:37469"	"NDUFA10"	"15"
"QTL:5228"	"C9"	"16"
"QTL:8812"	"C9"	"16"
"QTL:5228"	"C7"	"16"
"QTL:8812"	"C7"	"16"
"QTL:5228"	"C6"	"16"
"QTL:8812"	"C6"	"16"
"QTL:5228"	"RNF180"	"16"
"QTL:8812"	"RNF180"	"16"
"QTL:5228"	"BNIP1"	"16"
"QTL:8812"	"BNIP1"	"16"
"QTL:5227"	"GP1BA"	"12"
"QTL:5261"	"GP1BA"	"12"
"QTL:66300"	"GP1BA"	"12"
"QTL:5259"	"CSRP1"	"10"
"QTL:24289"	"C16orf87"	"6"
"QTL:5226"	"C16orf87"	"6"
"QTL:5227"	"IFT20"	"12"
"QTL:5261"	"IFT20"	"12"
"QTL:595"	"IFT20"	"12"
"QTL:6472"	"IFT20"	"12"
"QTL:6479"	"IFT20"	"12"
"QTL:24289"	"CCL17"	"6"
"QTL:5228"	"LSM11"	"16"
"QTL:5224"	"SRRT"	"3"
"QTL:17563"	"TMCO4"	"6"
"QTL:24289"	"TMCO4"	"6"
"QTL:5226"	"TMCO4"	"6"
"QTL:8665"	"TMCO4"	"6"
"QTL:5224"	"MVP"	"3"
"QTL:5229"	"NAA20"	"17"
"QTL:5257"	"C7H6orf12"	"7"
"QTL:584"	"C7H6orf12"	"7"
"QTL:5229"	"WFDC10A"	"17"
"QTL:5226"	"POMGNT1"	"6"
"QTL:37463"	"TRAPPC1"	"12"
"QTL:5227"	"TRAPPC1"	"12"
"QTL:5261"	"TRAPPC1"	"12"
"QTL:4254"	"IFI35"	"12"
"QTL:5227"	"IFI35"	"12"
"QTL:5261"	"IFI35"	"12"
"QTL:6472"	"IFI35"	"12"
"QTL:6479"	"IFI35"	"12"
"QTL:24289"	"RPS9"	"6"
"QTL:5226"	"RPS9"	"6"
"QTL:8665"	"RPS9"	"6"
"QTL:2927"	"TOMM22"	"5"
"QTL:24288"	"APOF"	"5"
"QTL:2927"	"APOF"	"5"
"QTL:984"	"APOF"	"5"
"QTL:24288"	"CD27"	"5"
"QTL:24288"	"ITFG2"	"5"
"QTL:24289"	"TMEM208"	"6"
"QTL:5226"	"TMEM208"	"6"
"QTL:5223"	"DUOXA2"	"1"
"QTL:5255"	"DUOXA2"	"1"
"QTL:6481"	"DUOXA2"	"1"
"QTL:5223"	"DUOXA1"	"1"
"QTL:5255"	"DUOXA1"	"1"
"QTL:6481"	"DUOXA1"	"1"
"QTL:5223"	"CDAN1"	"1"
"QTL:5255"	"CDAN1"	"1"
"QTL:6481"	"CDAN1"	"1"
"QTL:5229"	"CNBD2"	"17"
"QTL:5224"	"PPP1R21"	"3"
"QTL:1100"	"MFSD8"	"8"
"QTL:5260"	"DLEU7"	"11"
"QTL:5259"	"EXO1"	"10"
"QTL:5223"	"SPAG8"	"1"
"QTL:5255"	"SPAG8"	"1"
"QTL:582"	"SPAG8"	"1"
"QTL:5257"	"HSP90AB1"	"7"
"QTL:5223"	"OSTM1"	"1"
"QTL:5223"	"GPHB5"	"1"
"QTL:5255"	"GPHB5"	"1"
"QTL:5224"	"CCDC189"	"3"
"QTL:5224"	"TRAP1"	"3"
"QTL:6465"	"TRAP1"	"3"
"QTL:5224"	"IL9R"	"3"
"QTL:6465"	"IL9R"	"3"
"QTL:593"	"TMEM134"	"2"
"QTL:1128"	"ERN1"	"12"
"QTL:5227"	"ERN1"	"12"
"QTL:5261"	"ERN1"	"12"
"QTL:6472"	"ERN1"	"12"
"QTL:6479"	"ERN1"	"12"
"QTL:5257"	"PSORS1C2"	"7"
"QTL:584"	"PSORS1C2"	"7"
"QTL:5257"	"NELFE"	"7"
"QTL:584"	"NELFE"	"7"
"QTL:5223"	"SPACA1"	"1"
"QTL:5225"	"ODF1"	"4"
"QTL:5256"	"ODF1"	"4"
"QTL:5225"	"INTS8"	"4"
"QTL:5256"	"INTS8"	"4"
"QTL:5229"	"IDH3B"	"17"
"QTL:5229"	"FAM209B"	"17"
"QTL:5224"	"C16orf59"	"3"
"QTL:6465"	"C16orf59"	"3"
"QTL:1100"	"NUDT6"	"8"
"QTL:5228"	"ERCC8"	"16"
"QTL:8812"	"ERCC8"	"16"
"QTL:4254"	"MEIOC"	"12"
"QTL:5227"	"MEIOC"	"12"
"QTL:5261"	"MEIOC"	"12"
"QTL:6472"	"MEIOC"	"12"
"QTL:6479"	"MEIOC"	"12"
"QTL:5257"	"RPP21"	"7"
"QTL:584"	"RPP21"	"7"
"QTL:5257"	"MESDC2"	"7"
"QTL:37436"	"ZCCHC10"	"2"
"QTL:5227"	"MFSD11"	"12"
"QTL:5223"	"CAAP1"	"1"
"QTL:5255"	"CAAP1"	"1"
"QTL:5224"	"WBSCR22"	"3"
"QTL:37450"	"TMA16"	"8"
"QTL:4253"	"TMA16"	"8"
"QTL:1100"	"TMA16"	"8"
"QTL:1214"	"MSL3"	"X"
"QTL:5228"	"SLU7"	"16"
"QTL:17563"	"MUL1"	"6"
"QTL:24289"	"MUL1"	"6"
"QTL:5226"	"MUL1"	"6"
"QTL:8665"	"MUL1"	"6"
"QTL:24288"	"SARNP"	"5"
"QTL:2927"	"SARNP"	"5"
"QTL:984"	"SARNP"	"5"
"QTL:24288"	"MRPS35"	"5"
"QTL:24288"	"PPHLN1"	"5"
"QTL:277"	"IPO4"	"7"
"QTL:5257"	"IPO4"	"7"
"QTL:24289"	"NQO1"	"6"
"QTL:24289"	"DMKN"	"6"
"QTL:5226"	"DMKN"	"6"
"QTL:24289"	"TOMM40"	"6"
"QTL:5226"	"TOMM40"	"6"
"QTL:17555"	"IL23R"	"6"
"QTL:5226"	"IL23R"	"6"
"QTL:5223"	"AAGAB"	"1"
"QTL:5255"	"AAGAB"	"1"
"QTL:5223"	"WDHD1"	"1"
"QTL:5255"	"WDHD1"	"1"
"QTL:1250"	"NANS"	"1"
"QTL:5223"	"NANS"	"1"
"QTL:5255"	"NANS"	"1"
"QTL:582"	"NANS"	"1"
"QTL:822"	"NANS"	"1"
"QTL:845"	"NANS"	"1"
"QTL:5223"	"TMEM245"	"1"
"QTL:5255"	"TMEM245"	"1"
"QTL:5256"	"RRS1"	"4"
"QTL:5229"	"VPS16"	"17"
"QTL:5229"	"PI3"	"17"
"QTL:5229"	"WFDC3"	"17"
"QTL:5224"	"LYRM1"	"3"
"QTL:909"	"CD44"	"2"
"QTL:1128"	"TEX2"	"12"
"QTL:5227"	"TEX2"	"12"
"QTL:5261"	"TEX2"	"12"
"QTL:6472"	"TEX2"	"12"
"QTL:6479"	"TEX2"	"12"
"QTL:5227"	"COPS3"	"12"
"QTL:5261"	"COPS3"	"12"
"QTL:683"	"DTHD1"	"8"
"QTL:37463"	"BORCS6"	"12"
"QTL:5227"	"BORCS6"	"12"
"QTL:5261"	"BORCS6"	"12"
"QTL:2927"	"C22orf46"	"5"
"QTL:24288"	"BTBD11"	"5"
"QTL:2927"	"BTBD11"	"5"
"QTL:24288"	"TMEM263"	"5"
"QTL:2927"	"TMEM263"	"5"
"QTL:24288"	"CCT2"	"5"
"QTL:24289"	"SNRPA"	"6"
"QTL:5226"	"SNRPA"	"6"
"QTL:17555"	"WLS"	"6"
"QTL:5226"	"WLS"	"6"
"QTL:583"	"WLS"	"6"
"QTL:24289"	"RPS5"	"6"
"QTL:5226"	"RPS5"	"6"
"QTL:8665"	"RPS5"	"6"
"QTL:5223"	"FAM229B"	"1"
"QTL:6481"	"FAM229B"	"1"
"QTL:5223"	"RPL10"	"1"
"QTL:5255"	"RPL10"	"1"
"QTL:5223"	"WDR89"	"1"
"QTL:5255"	"WDR89"	"1"
"QTL:5256"	"SCYL3"	"4"
"QTL:5229"	"DTD1"	"17"
"QTL:5229"	"KIZ"	"17"
"QTL:5229"	"XRN2"	"17"
"QTL:5224"	"TMEM114"	"3"
"QTL:6465"	"TMEM114"	"3"
"QTL:5224"	"APLF"	"3"
"QTL:6465"	"APLF"	"3"
"QTL:5224"	"GALM"	"3"
"QTL:5224"	"DPY30"	"3"
"QTL:5260"	"DNAJC15"	"11"
"QTL:37464"	"MSS51"	"14"
"QTL:593"	"SCYL1"	"2"
"QTL:593"	"TMEM262"	"2"
"QTL:909"	"ABTB2"	"2"
"QTL:909"	"QSER1"	"2"
"QTL:2929"	"CH242-99N13.1"	"12"
"QTL:5227"	"CH242-99N13.1"	"12"
"QTL:5261"	"CH242-99N13.1"	"12"
"QTL:595"	"CH242-99N13.1"	"12"
"QTL:6472"	"CH242-99N13.1"	"12"
"QTL:6479"	"CH242-99N13.1"	"12"
"QTL:5227"	"TMIGD1"	"12"
"QTL:5261"	"TMIGD1"	"12"
"QTL:5229"	"RPS21"	"17"
"QTL:5224"	"SRRM2"	"3"
"QTL:6465"	"SRRM2"	"3"
"QTL:5260"	"NUDT15"	"11"
"QTL:5223"	"CYP19A1"	"1"
"QTL:5255"	"CYP19A1"	"1"
"QTL:6481"	"CYP19A1"	"1"
"QTL:2927"	"CHADL"	"5"
"QTL:2927"	"CSNK1E"	"5"
"QTL:24288"	"KRT18"	"5"
"QTL:2927"	"KRT18"	"5"
"QTL:24288"	"LRIG3"	"5"
"QTL:2927"	"LRIG3"	"5"
"QTL:984"	"LRIG3"	"5"
"QTL:24288"	"KLHL42"	"5"
"QTL:24288"	"DYRK4"	"5"
"QTL:24288"	"FGF6"	"5"
"QTL:24288"	"SLC6A12"	"5"
"QTL:24288"	"LRTM2"	"5"
"QTL:24288"	"USP18"	"5"
"QTL:5257"	"ZNF165"	"7"
"QTL:584"	"ZNF165"	"7"
"QTL:5257"	"ZNF389"	"7"
"QTL:584"	"ZNF389"	"7"
"QTL:5257"	"ZSCAN9"	"7"
"QTL:584"	"ZSCAN9"	"7"
"QTL:5257"	"ZKSCAN4"	"7"
"QTL:584"	"ZKSCAN4"	"7"
"QTL:5257"	"ZSCAN12"	"7"
"QTL:584"	"ZSCAN12"	"7"
"QTL:5257"	"VARS2"	"7"
"QTL:584"	"VARS2"	"7"
"QTL:5257"	"PBX2"	"7"
"QTL:584"	"PBX2"	"7"
"QTL:5257"	"LRRC1"	"7"
"QTL:5257"	"KLHL31"	"7"
"QTL:5257"	"GLP1R"	"7"
"QTL:5257"	"TTBK1"	"7"
"QTL:37443"	"BTBD1"	"7"
"QTL:5257"	"BTBD1"	"7"
"QTL:277"	"SCAPER"	"7"
"QTL:5257"	"SCAPER"	"7"
"QTL:277"	"ISLR"	"7"
"QTL:5257"	"ISLR"	"7"
"QTL:277"	"GZMB"	"7"
"QTL:5257"	"GZMB"	"7"
"QTL:277"	"OR4E2"	"7"
"QTL:5257"	"OR4E2"	"7"
"QTL:8666"	"OR4E2"	"7"
"QTL:277"	"KLHL33"	"7"
"QTL:5257"	"KLHL33"	"7"
"QTL:277"	"PLEKHG3"	"7"
"QTL:5257"	"PLEKHG3"	"7"
"QTL:8804"	"PLEKHG3"	"7"
"QTL:8805"	"PLEKHG3"	"7"
"QTL:4251"	"ANGEL1"	"7"
"QTL:5257"	"ANGEL1"	"7"
"QTL:8804"	"ANGEL1"	"7"
"QTL:8805"	"ANGEL1"	"7"
"QTL:24289"	"ZDHHC1"	"6"
"QTL:5226"	"ZDHHC1"	"6"
"QTL:24289"	"CSNK2A2"	"6"
"QTL:24289"	"GNAO1"	"6"
"QTL:5226"	"GNAO1"	"6"
"QTL:24289"	"SLC6A2"	"6"
"QTL:5226"	"SLC6A2"	"6"
"QTL:24289"	"ZNF565"	"6"
"QTL:5226"	"ZNF565"	"6"
"QTL:24289"	"ZNF829"	"6"
"QTL:5226"	"ZNF829"	"6"
"QTL:24289"	"CH242-183C8.3"	"6"
"QTL:5226"	"CH242-183C8.3"	"6"
"QTL:24289"	"ZNF404"	"6"
"QTL:5226"	"ZNF404"	"6"
"QTL:24289"	"CEACAM16"	"6"
"QTL:5226"	"CEACAM16"	"6"
"QTL:24289"	"ZNF582"	"6"
"QTL:5226"	"ZNF582"	"6"
"QTL:8665"	"ZNF582"	"6"
"QTL:24289"	"LRRC38"	"6"
"QTL:5226"	"LRRC38"	"6"
"QTL:8665"	"LRRC38"	"6"
"QTL:17563"	"CAPZB"	"6"
"QTL:24289"	"CAPZB"	"6"
"QTL:5226"	"CAPZB"	"6"
"QTL:8665"	"CAPZB"	"6"
"QTL:17547"	"ZDHHC18"	"6"
"QTL:17563"	"ZDHHC18"	"6"
"QTL:5226"	"ZDHHC18"	"6"
"QTL:8665"	"ZDHHC18"	"6"
"QTL:17547"	"MYOM1"	"6"
"QTL:5226"	"MYOM1"	"6"
"QTL:5226"	"KLHL14"	"6"
"QTL:583"	"KLHL14"	"6"
"QTL:4573"	"ZNF397"	"6"
"QTL:5226"	"ZNF397"	"6"
"QTL:583"	"ZNF397"	"6"
"QTL:4573"	"ZSCAN30"	"6"
"QTL:5226"	"ZSCAN30"	"6"
"QTL:583"	"ZSCAN30"	"6"
"QTL:17555"	"DNAJB4"	"6"
"QTL:5226"	"DNAJB4"	"6"
"QTL:583"	"DNAJB4"	"6"
"QTL:17555"	"LRRC40"	"6"
"QTL:5226"	"LRRC40"	"6"
"QTL:583"	"LRRC40"	"6"
"QTL:5226"	"BTBD19"	"6"
"QTL:276"	"TIAM2"	"1"
"QTL:5223"	"MAN1A1"	"1"
"QTL:5223"	"COL19A1"	"1"
"QTL:5223"	"COL9A1"	"1"
"QTL:5223"	"GABRR1"	"1"
"QTL:5223"	"IRAK1BP1"	"1"
"QTL:6481"	"IRAK1BP1"	"1"
"QTL:5223"	"SMAD2"	"1"
"QTL:5255"	"SMAD2"	"1"
"QTL:6481"	"SMAD2"	"1"
"QTL:5223"	"SMAD7"	"1"
"QTL:5255"	"SMAD7"	"1"
"QTL:6481"	"SMAD7"	"1"
"QTL:5223"	"SMAD4"	"1"
"QTL:5255"	"SMAD4"	"1"
"QTL:6481"	"SMAD4"	"1"
"QTL:5223"	"CSNK1G1"	"1"
"QTL:5255"	"CSNK1G1"	"1"
"QTL:6481"	"CSNK1G1"	"1"
"QTL:5223"	"GCNT3"	"1"
"QTL:5255"	"GCNT3"	"1"
"QTL:6481"	"GCNT3"	"1"
"QTL:5223"	"MYZAP"	"1"
"QTL:5255"	"MYZAP"	"1"
"QTL:6481"	"MYZAP"	"1"
"QTL:5223"	"TTBK2"	"1"
"QTL:5255"	"TTBK2"	"1"
"QTL:6481"	"TTBK2"	"1"
"QTL:5223"	"RNF152"	"1"
"QTL:5255"	"RNF152"	"1"
"QTL:5223"	"MALT1"	"1"
"QTL:5255"	"MALT1"	"1"
"QTL:5223"	"SMAD6"	"1"
"QTL:5255"	"SMAD6"	"1"
"QTL:5223"	"SMAD3"	"1"
"QTL:5255"	"SMAD3"	"1"
"QTL:5223"	"KLHL9"	"1"
"QTL:5255"	"KLHL9"	"1"
"QTL:5223"	"GCNT1"	"1"
"QTL:5255"	"GCNT1"	"1"
"QTL:5223"	"GNA14"	"1"
"QTL:5255"	"GNA14"	"1"
"QTL:582"	"GNA14"	"1"
"QTL:5223"	"DNAJB5"	"1"
"QTL:5255"	"DNAJB5"	"1"
"QTL:582"	"DNAJB5"	"1"
"QTL:1250"	"KLF4"	"1"
"QTL:5223"	"KLF4"	"1"
"QTL:5255"	"KLF4"	"1"
"QTL:822"	"KLF4"	"1"
"QTL:845"	"KLF4"	"1"
"QTL:5223"	"OR2K2"	"1"
"QTL:5255"	"OR2K2"	"1"
"QTL:6463"	"OR2K2"	"1"
"QTL:6480"	"OR2K2"	"1"
"QTL:5225"	"ZHX1"	"4"
"QTL:5256"	"ZHX1"	"4"
"QTL:5225"	"ZNF706"	"4"
"QTL:5256"	"ZNF706"	"4"
"QTL:5225"	"PAG1"	"4"
"QTL:5256"	"PAG1"	"4"
"QTL:5256"	"PREX2"	"4"
"QTL:5256"	"DNAJC5B"	"4"
"QTL:5256"	"NME7"	"4"
"QTL:5256"	"PBX1"	"4"
"QTL:5229"	"MOCS3"	"17"
"QTL:5229"	"GCNT7"	"17"
"QTL:5224"	"ZKSCAN1"	"3"
"QTL:5224"	"SUMF2"	"3"
"QTL:5224"	"XYLT1"	"3"
"QTL:5224"	"USP7"	"3"
"QTL:6465"	"USP7"	"3"
"QTL:5224"	"ZNF213"	"3"
"QTL:6465"	"ZNF213"	"3"
"QTL:5224"	"NME4"	"3"
"QTL:6465"	"NME4"	"3"
"QTL:5224"	"HAGH"	"3"
"QTL:6465"	"HAGH"	"3"
"QTL:5224"	"IGFALS"	"3"
"QTL:6465"	"IGFALS"	"3"
"QTL:5224"	"NME3"	"3"
"QTL:6465"	"NME3"	"3"
"QTL:5224"	"PHF2"	"3"
"QTL:6465"	"PHF2"	"3"
"QTL:5224"	"LRRTM4"	"3"
"QTL:6465"	"LRRTM4"	"3"
"QTL:5224"	"MXD1"	"3"
"QTL:6465"	"MXD1"	"3"
"QTL:5224"	"PREB"	"3"
"QTL:8797"	"PREB"	"3"
"QTL:8798"	"PREB"	"3"
"QTL:5224"	"FAM228A"	"3"
"QTL:8797"	"FAM228A"	"3"
"QTL:8798"	"FAM228A"	"3"
"QTL:683"	"ARAP2"	"8"
"QTL:4253"	"TDO2"	"8"
"QTL:1100"	"TDO2"	"8"
"QTL:4253"	"SDAD1"	"8"
"QTL:1100"	"SDAD1"	"8"
"QTL:4253"	"CNOT6L"	"8"
"QTL:1100"	"CNOT6L"	"8"
"QTL:1100"	"LRIT3"	"8"
"QTL:8808"	"LRIT3"	"8"
"QTL:5260"	"SMAD9"	"11"
"QTL:5259"	"AHCTF1"	"10"
"QTL:1110"	"ZNF438"	"10"
"QTL:594"	"ZNF438"	"10"
"QTL:1214"	"GLRA2"	"X"
"QTL:593"	"FGF4"	"2"
"QTL:593"	"FGF3"	"2"
"QTL:593"	"DPF2"	"2"
"QTL:909"	"MYBPC3"	"2"
"QTL:909"	"HIPK3"	"2"
"QTL:909"	"IGSF22"	"2"
"QTL:909"	"OR4C12"	"2"
"QTL:37456"	"COL28A1"	"9"
"QTL:37471"	"FGF10"	"16"
"QTL:5228"	"FGF10"	"16"
"QTL:8812"	"FGF10"	"16"
"QTL:5228"	"GZMA"	"16"
"QTL:8812"	"GZMA"	"16"
"QTL:5228"	"ERBB2IP"	"16"
"QTL:8812"	"ERBB2IP"	"16"
"QTL:5228"	"GABRB2"	"16"
"QTL:5228"	"GLRA1"	"16"
"QTL:5227"	"SPHK1"	"12"
"QTL:4254"	"SOST"	"12"
"QTL:5227"	"SOST"	"12"
"QTL:5261"	"SOST"	"12"
"QTL:6472"	"SOST"	"12"
"QTL:6479"	"SOST"	"12"
"QTL:4254"	"DNAJC7"	"12"
"QTL:5227"	"DNAJC7"	"12"
"QTL:5261"	"DNAJC7"	"12"
"QTL:6472"	"DNAJC7"	"12"
"QTL:6479"	"DNAJC7"	"12"
"QTL:4254"	"KRT14"	"12"
"QTL:5227"	"KRT14"	"12"
"QTL:5261"	"KRT14"	"12"
"QTL:6472"	"KRT14"	"12"
"QTL:6479"	"KRT14"	"12"
"QTL:4254"	"KRT36"	"12"
"QTL:5227"	"KRT36"	"12"
"QTL:5261"	"KRT36"	"12"
"QTL:6472"	"KRT36"	"12"
"QTL:6479"	"KRT36"	"12"
"QTL:4254"	"KRT35"	"12"
"QTL:5227"	"KRT35"	"12"
"QTL:5261"	"KRT35"	"12"
"QTL:6472"	"KRT35"	"12"
"QTL:6479"	"KRT35"	"12"
"QTL:4254"	"KRT32"	"12"
"QTL:5227"	"KRT32"	"12"
"QTL:5261"	"KRT32"	"12"
"QTL:6472"	"KRT32"	"12"
"QTL:6479"	"KRT32"	"12"
"QTL:4254"	"KRT15"	"12"
"QTL:5227"	"KRT15"	"12"
"QTL:5261"	"KRT15"	"12"
"QTL:6472"	"KRT15"	"12"
"QTL:6479"	"KRT15"	"12"
"QTL:4254"	"KRT13"	"12"
"QTL:5227"	"KRT13"	"12"
"QTL:5261"	"KRT13"	"12"
"QTL:6472"	"KRT13"	"12"
"QTL:6479"	"KRT13"	"12"
"QTL:4254"	"KRT19"	"12"
"QTL:5227"	"KRT19"	"12"
"QTL:5261"	"KRT19"	"12"
"QTL:6472"	"KRT19"	"12"
"QTL:6479"	"KRT19"	"12"
"QTL:4254"	"KRT39"	"12"
"QTL:5227"	"KRT39"	"12"
"QTL:5261"	"KRT39"	"12"
"QTL:6472"	"KRT39"	"12"
"QTL:6479"	"KRT39"	"12"
"QTL:4254"	"KRT20"	"12"
"QTL:5227"	"KRT20"	"12"
"QTL:5261"	"KRT20"	"12"
"QTL:6472"	"KRT20"	"12"
"QTL:6479"	"KRT20"	"12"
"QTL:4254"	"KRT12"	"12"
"QTL:5227"	"KRT12"	"12"
"QTL:5261"	"KRT12"	"12"
"QTL:6472"	"KRT12"	"12"
"QTL:6479"	"KRT12"	"12"
"QTL:4254"	"KRT28"	"12"
"QTL:5227"	"KRT28"	"12"
"QTL:5261"	"KRT28"	"12"
"QTL:6472"	"KRT28"	"12"
"QTL:6479"	"KRT28"	"12"
"QTL:4254"	"KRT27"	"12"
"QTL:5227"	"KRT27"	"12"
"QTL:5261"	"KRT27"	"12"
"QTL:6472"	"KRT27"	"12"
"QTL:6479"	"KRT27"	"12"
"QTL:4254"	"KRT26"	"12"
"QTL:5227"	"KRT26"	"12"
"QTL:5261"	"KRT26"	"12"
"QTL:6472"	"KRT26"	"12"
"QTL:6479"	"KRT26"	"12"
"QTL:4254"	"KRT25"	"12"
"QTL:5227"	"KRT25"	"12"
"QTL:5261"	"KRT25"	"12"
"QTL:6472"	"KRT25"	"12"
"QTL:6479"	"KRT25"	"12"
"QTL:2929"	"TBX21"	"12"
"QTL:5227"	"TBX21"	"12"
"QTL:5261"	"TBX21"	"12"
"QTL:595"	"TBX21"	"12"
"QTL:6472"	"TBX21"	"12"
"QTL:6479"	"TBX21"	"12"
"QTL:2929"	"CHAD"	"12"
"QTL:5227"	"CHAD"	"12"
"QTL:5261"	"CHAD"	"12"
"QTL:595"	"CHAD"	"12"
"QTL:6472"	"CHAD"	"12"
